Time,Production
29-10-2010,22.7484
30-10-2010,22.7561
31-10-2010,22.781
01-11-2010,22.7985
02-11-2010,22.8236
03-11-2010,22.8018
04-11-2010,22.6203
05-11-2010,23.0933
06-11-2010,23.2294
07-11-2010,23.2407
08-11-2010,23.3437
09-11-2010,23.0365
10-11-2010,23.1955
11-11-2010,23.3201
12-11-2010,23.2324
13-11-2010,23.3995
14-11-2010,23.3977
15-11-2010,23.439
16-11-2010,23.8373
17-11-2010,23.8824
18-11-2010,23.9025
19-11-2010,23.3397
20-11-2010,23.3117
21-11-2010,23.2449
22-11-2010,23.4149
23-11-2010,23.3216
24-11-2010,23.3085
25-11-2010,23.2307
26-11-2010,23.549
27-11-2010,23.5204
28-11-2010,23.5038
29-11-2010,23.2745
30-11-2010,23.4649
01-12-2010,23.6181
02-12-2010,23.462
03-12-2010,23.4599
04-12-2010,23.7184
05-12-2010,23.6967
06-12-2010,23.7575
07-12-2010,23.7331
08-12-2010,23.6694
09-12-2010,23.5942
10-12-2010,23.9229
11-12-2010,23.8808
12-12-2010,24.1712
13-12-2010,24.1465
14-12-2010,24.1491
15-12-2010,24.1591
16-12-2010,24.0218
17-12-2010,24.2207
18-12-2010,24.1846
19-12-2010,24.1993
20-12-2010,24.1849
21-12-2010,24.2542
22-12-2010,24.2262
23-12-2010,24.188
24-12-2010,24.2691
25-12-2010,24.2395
26-12-2010,24.2379
27-12-2010,24.2802
28-12-2010,24.2709
29-12-2010,24.5345
30-12-2010,24.7
31-12-2010,24.0294
01-01-2011,24.1181
02-01-2011,24.1006
03-01-2011,24.0685
04-01-2011,24.0882
05-01-2011,24.0779
06-01-2011,24.0305
07-01-2011,24.1822
08-01-2011,24.1921
09-01-2011,24.0654
10-01-2011,24.1477
11-01-2011,24.0297
12-01-2011,24.1743
13-01-2011,23.7859
14-01-2011,23.7319
15-01-2011,23.0861
16-01-2011,22.8103
17-01-2011,23.3919
18-01-2011,23.4478
19-01-2011,23.3823
20-01-2011,23.3628
21-01-2011,23.4217
22-01-2011,23.4749
23-01-2011,23.5171
24-01-2011,23.6728
25-01-2011,23.6339
26-01-2011,23.658
27-01-2011,23.6594
28-01-2011,23.6907
29-01-2011,23.8085
30-01-2011,23.8474
31-01-2011,23.876
01-02-2011,24.0756
02-02-2011,24.1319
03-02-2011,24.1059
04-02-2011,24.0903
05-02-2011,24.0608
06-02-2011,24.1834
07-02-2011,24.8323
08-02-2011,24.6905
09-02-2011,24.6303
10-02-2011,24.7783
11-02-2011,24.7697
12-02-2011,24.7565
13-02-2011,24.6286
14-02-2011,24.4552
15-02-2011,24.5435
16-02-2011,24.5783
17-02-2011,24.7126
18-02-2011,24.7521
19-02-2011,24.7517
20-02-2011,24.7569
21-02-2011,24.9161
22-02-2011,25.1409
23-02-2011,24.9244
24-02-2011,24.9456
25-02-2011,24.9349
26-02-2011,24.9363
27-02-2011,24.638
28-02-2011,24.6448
01-03-2011,24.6823
02-03-2011,24.8285
03-03-2011,24.7769
04-03-2011,24.8171
05-03-2011,24.8061
06-03-2011,24.8027
07-03-2011,24.7961
08-03-2011,24.7791
09-03-2011,24.851
10-03-2011,24.8854
11-03-2011,24.5482
12-03-2011,24.615
13-03-2011,24.6872
14-03-2011,24.6657
15-03-2011,24.803
16-03-2011,25.1552
17-03-2011,25.0262
18-03-2011,25.0446
19-03-2011,24.2339
20-03-2011,23.8524
21-03-2011,23.8759
22-03-2011,23.9639
23-03-2011,23.8618
24-03-2011,23.7955
25-03-2011,22.9996
26-03-2011,22.9495
27-03-2011,23.364
28-03-2011,23.0992
29-03-2011,23.1118
30-03-2011,23.4886
31-03-2011,23.5128
01-04-2011,23.3665
02-04-2011,23.5904
03-04-2011,23.6099
04-04-2011,23.0264
05-04-2011,23.0268
06-04-2011,22.7709
07-04-2011,22.7284
08-04-2011,22.6738
09-04-2011,22.5087
10-04-2011,22.5727
11-04-2011,22.557
12-04-2011,22.8888
13-04-2011,22.6785
14-04-2011,23.314
15-04-2011,22.8094
16-04-2011,22.9367
17-04-2011,22.9536
18-04-2011,23.2173
19-04-2011,23.0922
20-04-2011,22.8446
21-04-2011,22.9814
22-04-2011,23.0759
23-04-2011,22.9568
24-04-2011,22.9676
25-04-2011,22.9239
26-04-2011,23.185
27-04-2011,23.1953
28-04-2011,23.214
29-04-2011,23.4619
30-04-2011,23.7332
01-05-2011,23.4152
02-05-2011,23.3814
03-05-2011,23.3997
04-05-2011,22.9409
05-05-2011,23.5997
06-05-2011,23.7683
07-05-2011,22.8925
08-05-2011,23.5172
09-05-2011,23.5276
10-05-2011,23.7062
11-05-2011,22.9076
12-05-2011,22.5181
13-05-2011,22.7694
14-05-2011,23.2322
15-05-2011,23.4268
16-05-2011,23.5296
17-05-2011,23.8602
18-05-2011,23.7481
19-05-2011,23.8355
20-05-2011,23.5842
21-05-2011,23.4977
22-05-2011,23.4388
23-05-2011,23.5886
24-05-2011,23.5608
25-05-2011,23.6061
26-05-2011,23.5336
27-05-2011,23.1898
28-05-2011,23.4985
29-05-2011,23.3601
30-05-2011,23.345
31-05-2011,23.3922
01-06-2011,23.3815
02-06-2011,23.5085
03-06-2011,23.3923
04-06-2011,23.0713
05-06-2011,22.4446
06-06-2011,22.977
07-06-2011,23.7863
08-06-2011,24.0223
09-06-2011,23.5465
10-06-2011,23.7827
11-06-2011,23.553
12-06-2011,23.6545
13-06-2011,23.6866
14-06-2011,23.6102
15-06-2011,22.7372
16-06-2011,22.8031
17-06-2011,22.7725
18-06-2011,22.9568
19-06-2011,23.1071
20-06-2011,23.0499
21-06-2011,22.6381
22-06-2011,22.4532
23-06-2011,22.5366
24-06-2011,22.6923
25-06-2011,22.9969
26-06-2011,22.9247
27-06-2011,22.3618
28-06-2011,22.5191
29-06-2011,22.5048
30-06-2011,22.6873
01-07-2011,22.629
02-07-2011,22.8476
03-07-2011,23.2311
04-07-2011,23.4351
05-07-2011,23.3769
06-07-2011,23.6902
07-07-2011,23.5624
08-07-2011,23.2948
09-07-2011,23.1182
10-07-2011,23.1718
11-07-2011,23.1045
12-07-2011,23.0441
13-07-2011,22.9446
14-07-2011,22.8983
15-07-2011,22.9204
16-07-2011,23.0282
17-07-2011,22.9511
18-07-2011,22.751
19-07-2011,22.855
20-07-2011,22.9181
21-07-2011,23.0769
22-07-2011,22.9835
23-07-2011,22.9592
24-07-2011,23.0783
25-07-2011,23.0274
26-07-2011,22.9849
27-07-2011,23.3113
28-07-2011,22.9294
29-07-2011,22.9673
30-07-2011,22.8065
31-07-2011,22.8436
01-08-2011,22.879
02-08-2011,22.9573
03-08-2011,22.8739
04-08-2011,22.9815
05-08-2011,22.9077
06-08-2011,22.8634
07-08-2011,23.2936
08-08-2011,23.3236
09-08-2011,23.4398
10-08-2011,22.8457
11-08-2011,22.9119
12-08-2011,22.7833
13-08-2011,22.9692
14-08-2011,22.8768
15-08-2011,22.7663
16-08-2011,22.7582
17-08-2011,22.5714
18-08-2011,22.6367
19-08-2011,22.6418
20-08-2011,22.9071
21-08-2011,23.0506
22-08-2011,22.954
23-08-2011,22.8687
24-08-2011,22.7293
25-08-2011,22.8195
26-08-2011,22.7954
27-08-2011,22.8022
28-08-2011,23.0446
29-08-2011,23.0567
30-08-2011,23.1749
31-08-2011,23.1361
01-09-2011,23.0156
02-09-2011,23.203
03-09-2011,22.8534
04-09-2011,22.9577
05-09-2011,23.0026
06-09-2011,23.0203
07-09-2011,22.8085
08-09-2011,22.7802
09-09-2011,22.9151
10-09-2011,22.8187
11-09-2011,22.8595
12-09-2011,22.9365
13-09-2011,22.9087
14-09-2011,22.9564
15-09-2011,22.6194
16-09-2011,22.6204
17-09-2011,22.4529
18-09-2011,22.5116
19-09-2011,22.7648
20-09-2011,22.8306
21-09-2011,22.8691
22-09-2011,22.8313
23-09-2011,22.8411
24-09-2011,22.8374
25-09-2011,22.9109
26-09-2011,22.9536
27-09-2011,22.9697
28-09-2011,22.9874
29-09-2011,22.9424
30-09-2011,23.1231
01-10-2011,22.8816
02-10-2011,23.3435
03-10-2011,23.4349
04-10-2011,23.3176
05-10-2011,22.9503
06-10-2011,22.84
07-10-2011,22.3076
08-10-2011,22.3095
09-10-2011,21.5928
10-10-2011,21.599
11-10-2011,21.9309
12-10-2011,21.8884
13-10-2011,22.1381
14-10-2011,21.6999
15-10-2011,21.5811
16-10-2011,21.3944
17-10-2011,21.3109
18-10-2011,21.0043
19-10-2011,21.1144
20-10-2011,21.1332
21-10-2011,21.1482
22-10-2011,21.0472
23-10-2011,20.9959
24-10-2011,21.0758
25-10-2011,21.0997
26-10-2011,21.3876
27-10-2011,20.4832
28-10-2011,20.6549
29-10-2011,20.609
30-10-2011,20.5775
31-10-2011,20.3534
01-11-2011,20.6074
02-11-2011,20.0885
03-11-2011,20.1477
04-11-2011,20.1625
05-11-2011,20.3456
06-11-2011,20.7841
07-11-2011,20.482
08-11-2011,20.528
09-11-2011,21.6732
10-11-2011,19.5312
11-11-2011,19.3231
12-11-2011,19.2816
13-11-2011,20.1197
14-11-2011,20.145
15-11-2011,19.9987
16-11-2011,19.7399
17-11-2011,19.6586
18-11-2011,19.7012
19-11-2011,19.6717
20-11-2011,19.6524
21-11-2011,19.6282
22-11-2011,19.6519
23-11-2011,19.6925
24-11-2011,19.7898
25-11-2011,19.7117
26-11-2011,20.208
27-11-2011,20.0502
28-11-2011,20.2693
29-11-2011,20.1652
30-11-2011,20.791
01-12-2011,20.348
02-12-2011,20.5679
03-12-2011,20.0417
04-12-2011,20.0323
05-12-2011,20.0084
06-12-2011,20.017
07-12-2011,20.8572
08-12-2011,20.8686
09-12-2011,20.9635
10-12-2011,21.1359
11-12-2011,21.2582
12-12-2011,22.0255
13-12-2011,22.2836
14-12-2011,21.7484
15-12-2011,23.0038
16-12-2011,22.7504
17-12-2011,22.2341
18-12-2011,22.1371
19-12-2011,22.1048
20-12-2011,22.0229
21-12-2011,21.8869
22-12-2011,22.4021
23-12-2011,21.9566
24-12-2011,22.039
25-12-2011,22.0903
26-12-2011,21.9209
27-12-2011,21.8641
28-12-2011,21.8849
29-12-2011,21.94
30-12-2011,22.0247
31-12-2011,22.0795
01-01-2012,22.3661
02-01-2012,22.4224
03-01-2012,22.2515
04-01-2012,22.0848
05-01-2012,22.46
06-01-2012,22.4728
07-01-2012,22.3406
08-01-2012,22.4905
09-01-2012,22.3257
10-01-2012,22.4102
11-01-2012,22.5677
12-01-2012,22.2322
13-01-2012,22.3056
14-01-2012,22.2925
15-01-2012,22.415
16-01-2012,22.3447
17-01-2012,22.4309
18-01-2012,22.385
19-01-2012,22.3716
20-01-2012,22.3311
21-01-2012,22.3988
22-01-2012,22.4475
23-01-2012,22.4282
24-01-2012,22.3739
25-01-2012,22.3906
26-01-2012,22.6341
27-01-2012,22.6444
28-01-2012,22.5082
29-01-2012,22.5548
30-01-2012,22.6139
31-01-2012,22.5563
01-02-2012,22.578
02-02-2012,22.1944
03-02-2012,22.1879
04-02-2012,22.1722
05-02-2012,22.1023
06-02-2012,22.1608
07-02-2012,22.3729
08-02-2012,22.391
09-02-2012,22.6002
10-02-2012,22.6332
11-02-2012,22.311
12-02-2012,22.3871
13-02-2012,22.5022
14-02-2012,22.355
15-02-2012,22.1687
16-02-2012,22.1118
17-02-2012,20.9523
18-02-2012,20.8411
19-02-2012,20.8902
20-02-2012,20.8002
21-02-2012,20.7399
22-02-2012,35.1653
23-02-2012,37.5589
24-02-2012,37.8425
25-02-2012,38.9354
26-02-2012,39.2453
27-02-2012,39.2417
28-02-2012,38.3791
29-02-2012,38.0532
01-03-2012,39.2752
02-03-2012,39.9163
03-03-2012,39.7497
04-03-2012,40.4979
05-03-2012,39.0646
06-03-2012,38.6299
07-03-2012,37.9542
08-03-2012,38.2893
09-03-2012,38.4046
10-03-2012,38.3863
11-03-2012,38.3786
12-03-2012,38.2578
13-03-2012,29.6236
14-03-2012,37.9399
15-03-2012,38.5671
16-03-2012,38.711
17-03-2012,39.3705
18-03-2012,40.1064
19-03-2012,40.4144
20-03-2012,40.4807
21-03-2012,40.387
22-03-2012,40.2503
23-03-2012,40.126
24-03-2012,39.955
25-03-2012,40.0813
26-03-2012,38.973
27-03-2012,39.9968
28-03-2012,40.4987
29-03-2012,40.0269
30-03-2012,40.0803
31-03-2012,39.5175
01-04-2012,40.6791
02-04-2012,40.9117
03-04-2012,41.0893
04-04-2012,40.869
05-04-2012,40.6703
06-04-2012,40.0209
07-04-2012,40.0067
08-04-2012,39.5958
09-04-2012,39.7579
10-04-2012,39.8165
11-04-2012,40.2076
12-04-2012,39.9183
13-04-2012,40.1465
14-04-2012,40.6
15-04-2012,40.3666
16-04-2012,38.0944
17-04-2012,42.3252
18-04-2012,42.1051
19-04-2012,41.7666
20-04-2012,41.3622
21-04-2012,41.2735
22-04-2012,39.9307
23-04-2012,40.4205
24-04-2012,41.1152
25-04-2012,40.858
26-04-2012,40.9468
27-04-2012,40.6668
28-04-2012,40.3505
29-04-2012,40.1393
30-04-2012,40.1111
01-05-2012,40.2027
02-05-2012,40.125
03-05-2012,39.9357
04-05-2012,39.2847
05-05-2012,39.829
06-05-2012,40.6546
07-05-2012,41.0681
08-05-2012,40.5809
09-05-2012,41.0037
10-05-2012,40.6691
11-05-2012,40.1359
12-05-2012,40.0931
13-05-2012,39.1508
14-05-2012,38.8668
15-05-2012,39.1917
16-05-2012,39.2568
17-05-2012,39.32
18-05-2012,38.9987
19-05-2012,39.0111
20-05-2012,39.487
21-05-2012,39.6119
22-05-2012,39.9394
23-05-2012,39.1555
24-05-2012,39.1997
25-05-2012,39.0031
26-05-2012,39.1258
27-05-2012,39.592
28-05-2012,39.4594
29-05-2012,39.4373
30-05-2012,39.0952
31-05-2012,39.3228
01-06-2012,38.7188
02-06-2012,38.2599
03-06-2012,39.0276
04-06-2012,39.3519
05-06-2012,40.2292
06-06-2012,39.8909
07-06-2012,39.0895
08-06-2012,39.5773
09-06-2012,39.2238
10-06-2012,39.8662
11-06-2012,40.0184
12-06-2012,39.684
13-06-2012,40.1754
14-06-2012,40.1204
15-06-2012,40.213
16-06-2012,40.0854
17-06-2012,39.9738
18-06-2012,40.0923
19-06-2012,40.9714
20-06-2012,40.738
21-06-2012,40.9368
22-06-2012,38.7384
23-06-2012,40.2381
24-06-2012,40.3899
25-06-2012,39.3614
26-06-2012,40.1294
27-06-2012,39.4397
28-06-2012,40.3753
29-06-2012,40.5076
30-06-2012,40.3598
01-07-2012,38.5536
02-07-2012,39.1011
03-07-2012,33.7434
04-07-2012,40.1282
05-07-2012,39.8707
06-07-2012,39.916
07-07-2012,39.7965
08-07-2012,38.7516
09-07-2012,39.2553
10-07-2012,37.9832
11-07-2012,38.1518
12-07-2012,37.9394
13-07-2012,37.8306
14-07-2012,37.3194
15-07-2012,37.1917
16-07-2012,37.2218
17-07-2012,37.2392
18-07-2012,37.2802
19-07-2012,37.0586
20-07-2012,37.0315
21-07-2012,37.1437
22-07-2012,37.0481
23-07-2012,36.9801
24-07-2012,37.0315
25-07-2012,37.0566
26-07-2012,37.1794
27-07-2012,37.2135
28-07-2012,37.2108
29-07-2012,37.204
30-07-2012,36.1812
31-07-2012,35.9716
01-08-2012,35.9228
02-08-2012,36.024
03-08-2012,36
04-08-2012,36.043
05-08-2012,35.936
06-08-2012,35.7149
07-08-2012,35.6517
08-08-2012,35.9962
09-08-2012,36.1529
10-08-2012,36.5874
11-08-2012,36.9512
12-08-2012,37.0421
13-08-2012,36.9055
14-08-2012,36.8532
15-08-2012,36.8758
16-08-2012,36.9553
17-08-2012,36.8728
18-08-2012,36.1478
19-08-2012,35.9261
20-08-2012,35.8429
21-08-2012,33.5524
22-08-2012,35.8312
23-08-2012,35.7903
24-08-2012,35.8798
25-08-2012,35.3925
26-08-2012,35.6846
27-08-2012,35.8447
28-08-2012,35.9626
29-08-2012,35.8316
30-08-2012,35.0804
31-08-2012,34.9334
01-09-2012,35.2072
02-09-2012,36.3438
03-09-2012,36.6577
04-09-2012,36.7289
05-09-2012,36.8066
06-09-2012,36.9098
07-09-2012,36.9241
08-09-2012,38.6814
09-09-2012,38.806
10-09-2012,38.9592
11-09-2012,38.8944
12-09-2012,35.1758
13-09-2012,34.4673
14-09-2012,34.5374
15-09-2012,34.5685
16-09-2012,34.5193
17-09-2012,35.0077
18-09-2012,35.1608
19-09-2012,34.8716
20-09-2012,34.2012
21-09-2012,34.1213
22-09-2012,35.4697
23-09-2012,37.617
24-09-2012,37.7624
25-09-2012,38.1195
26-09-2012,36.8718
27-09-2012,36.873
28-09-2012,37.0331
29-09-2012,37.0469
30-09-2012,36.8573
01-10-2012,37.046
02-10-2012,37.1508
03-10-2012,37.1275
04-10-2012,37.0899
05-10-2012,37.4928
06-10-2012,38.4716
07-10-2012,39.5158
08-10-2012,38.3307
09-10-2012,38.2059
10-10-2012,38.3261
11-10-2012,38.2169
12-10-2012,38.2636
13-10-2012,38.3403
14-10-2012,38.3988
15-10-2012,38.5196
16-10-2012,38.5574
17-10-2012,38.2492
18-10-2012,37.8587
19-10-2012,37.465
20-10-2012,37.3726
21-10-2012,37.5199
22-10-2012,37.9065
23-10-2012,37.8356
24-10-2012,37.9111
25-10-2012,37.6037
26-10-2012,37.7611
27-10-2012,37.9428
28-10-2012,38.4059
29-10-2012,37.8508
30-10-2012,37.6869
31-10-2012,38.0407
01-11-2012,37.5279
02-11-2012,37.5964
03-11-2012,37.4687
04-11-2012,37.2265
05-11-2012,37.3184
06-11-2012,37.2623
07-11-2012,37.3024
08-11-2012,37.3216
09-11-2012,37.3713
10-11-2012,37.3193
11-11-2012,37.4189
12-11-2012,37.5198
13-11-2012,37.4656
14-11-2012,37.6061
15-11-2012,37.5228
16-11-2012,37.6472
17-11-2012,37.7526
18-11-2012,37.7967
19-11-2012,37.7402
20-11-2012,37.4947
21-11-2012,37.3549
22-11-2012,37.2765
23-11-2012,37.1809
24-11-2012,37.2939
25-11-2012,37.2585
26-11-2012,37.2685
27-11-2012,37.151
28-11-2012,37.34
29-11-2012,37.1211
30-11-2012,37.1226
01-12-2012,37.3658
02-12-2012,37.3165
03-12-2012,37.3018
04-12-2012,37.6048
05-12-2012,37.3328
06-12-2012,37.6763
07-12-2012,37.4941
08-12-2012,37.4383
09-12-2012,37.3779
10-12-2012,37.006
11-12-2012,37.2022
12-12-2012,37.0654
13-12-2012,36.7277
14-12-2012,36.7796
15-12-2012,36.8859
16-12-2012,36.8384
17-12-2012,36.8483
18-12-2012,36.8661
19-12-2012,36.8365
20-12-2012,36.7735
21-12-2012,36.7966
22-12-2012,36.6147
23-12-2012,36.8328
24-12-2012,36.5757
25-12-2012,36.5536
26-12-2012,36.7019
27-12-2012,36.7241
28-12-2012,36.5827
29-12-2012,36.4965
30-12-2012,36.2895
31-12-2012,36.3349
01-01-2013,36.6057
02-01-2013,38.4236
03-01-2013,38.0384
04-01-2013,37.5658
05-01-2013,37.913
06-01-2013,37.8045
07-01-2013,37.9614
08-01-2013,37.8881
09-01-2013,37.9588
10-01-2013,37.9894
11-01-2013,38.0406
12-01-2013,38.1426
13-01-2013,38.3756
14-01-2013,37.8468
15-01-2013,37.7912
16-01-2013,37.7692
17-01-2013,37.8574
18-01-2013,37.6497
19-01-2013,37.6843
20-01-2013,37.793
21-01-2013,37.6729
22-01-2013,37.6274
23-01-2013,37.7596
24-01-2013,37.6219
25-01-2013,37.4756
26-01-2013,37.6772
27-01-2013,37.4217
28-01-2013,37.6966
29-01-2013,37.7287
30-01-2013,37.7635
31-01-2013,37.6855
01-02-2013,37.7059
02-02-2013,37.748
03-02-2013,38.0334
04-02-2013,38.1076
05-02-2013,38.0175
06-02-2013,37.9248
07-02-2013,38.0285
08-02-2013,37.9925
09-02-2013,37.9844
10-02-2013,37.9456
11-02-2013,37.9542
12-02-2013,37.9408
13-02-2013,37.8148
14-02-2013,37.9497
15-02-2013,37.9925
16-02-2013,37.9679
17-02-2013,37.7359
18-02-2013,37.8612
19-02-2013,37.9735
20-02-2013,37.8837
21-02-2013,38.1441
22-02-2013,37.938
23-02-2013,38.0313
24-02-2013,38.0244
25-02-2013,38.0774
26-02-2013,38.1423
27-02-2013,38.1855
28-02-2013,38.0739
01-03-2013,38.0819
02-03-2013,38.0028
03-03-2013,38.1443
04-03-2013,38.0028
05-03-2013,38.0786
06-03-2013,38.1648
07-03-2013,38.1716
08-03-2013,38.4071
09-03-2013,38.1613
10-03-2013,38.4577
11-03-2013,38.5169
12-03-2013,38.6582
13-03-2013,38.783
14-03-2013,38.699
15-03-2013,38.7584
16-03-2013,38.6478
17-03-2013,38.4264
18-03-2013,38.0972
19-03-2013,37.5518
20-03-2013,37.588
21-03-2013,37.7939
22-03-2013,37.6321
23-03-2013,36.7623
24-03-2013,37.0234
25-03-2013,36.9399
26-03-2013,36.8686
27-03-2013,36.6106
28-03-2013,36.7857
29-03-2013,36.6816
30-03-2013,36.794
31-03-2013,36.7581
01-04-2013,35.7013
02-04-2013,37.4811
03-04-2013,36.8747
04-04-2013,36.8177
05-04-2013,36.971
06-04-2013,37.5976
07-04-2013,37.8064
08-04-2013,37.5033
09-04-2013,37.5257
10-04-2013,39.0274
10-04-2013,37.7804
11-04-2013,37.6544
12-04-2013,37.6377
13-04-2013,37.65
14-04-2013,37.5091
15-04-2013,37.4922
16-04-2013,37.387
17-04-2013,37.7753
18-04-2013,37.6272
19-04-2013,37.7561
20-04-2013,37.8966
21-04-2013,37.8194
22-04-2013,37.7497
23-04-2013,37.6935
24-04-2013,37.8465
25-04-2013,37.7916
26-04-2013,38.2201
27-04-2013,37.8856
28-04-2013,37.1537
29-04-2013,37.0626
30-04-2013,37.1997
01-05-2013,37.149
02-05-2013,37.0868
03-05-2013,36.7359
04-05-2013,36.7001
05-05-2013,36.6137
06-05-2013,36.7761
07-05-2013,36.8121
08-05-2013,36.9564
09-05-2013,36.9164
10-05-2013,37.0226
11-05-2013,36.8954
12-05-2013,36.8246
13-05-2013,36.958
14-05-2013,37.0608
15-05-2013,37.3831
16-05-2013,41.6078
17-05-2013,51.6609
18-05-2013,51.3418
19-05-2013,49.8045
20-05-2013,48.9063
21-05-2013,48.7816
22-05-2013,49.1572
23-05-2013,49.3823
24-05-2013,47.684
25-05-2013,46.5696
26-05-2013,46.4504
27-05-2013,46.4735
28-05-2013,46.4122
29-05-2013,46.2027
30-05-2013,46.211
31-05-2013,47.0031
01-06-2013,47.4098
02-06-2013,47.7669
03-06-2013,47.0857
04-06-2013,46.5522
05-06-2013,47.3911
06-06-2013,47.1318
07-06-2013,47.0193
08-06-2013,46.9268
09-06-2013,46.628
10-06-2013,46.4894
11-06-2013,45.9023
12-06-2013,45.5201
13-06-2013,45.898
14-06-2013,45.5936
15-06-2013,45.3647
16-06-2013,45.403
17-06-2013,43.4948
18-06-2013,44.7831
19-06-2013,44.5137
20-06-2013,44.752
21-06-2013,44.4811
22-06-2013,44.6004
23-06-2013,44.2314
24-06-2013,43.804
25-06-2013,35.6148
26-06-2013,43.7523
27-06-2013,42.9295
28-06-2013,42.6314
29-06-2013,42.4616
30-06-2013,42.5563
01-07-2013,42.0148
02-07-2013,41.0529
03-07-2013,41.0752
04-07-2013,40.3946
05-07-2013,40.2353
06-07-2013,40.0737
07-07-2013,39.885
08-07-2013,39.9355
09-07-2013,40.0367
10-07-2013,40.2419
11-07-2013,40.0895
12-07-2013,40.1338
13-07-2013,40.0733
14-07-2013,40.2572
15-07-2013,40.2975
16-07-2013,40.2474
17-07-2013,40.252
18-07-2013,40.3707
19-07-2013,40.7859
20-07-2013,39.6077
21-07-2013,39.2724
22-07-2013,39.3937
23-07-2013,39.6268
24-07-2013,39.4256
25-07-2013,39.2363
26-07-2013,39.1827
27-07-2013,38.5487
28-07-2013,38.5389
29-07-2013,39.1643
30-07-2013,39.0203
31-07-2013,39.054
01-08-2013,39.0007
02-08-2013,38.9436
03-08-2013,39.1187
04-08-2013,39.1459
05-08-2013,39.2309
06-08-2013,38.9523
07-08-2013,38.8086
08-08-2013,38.9209
09-08-2013,39.002
10-08-2013,38.9209
11-08-2013,38.3541
12-08-2013,38.4109
13-08-2013,38.8068
14-08-2013,38.7102
15-08-2013,38.642
16-08-2013,38.7539
17-08-2013,38.9044
18-08-2013,39.1178
19-08-2013,38.8982
20-08-2013,38.9835
21-08-2013,38.6532
22-08-2013,38.5322
23-08-2013,38.6812
24-08-2013,38.663
25-08-2013,38.758
26-08-2013,38.7434
27-08-2013,38.8123
28-08-2013,38.0852
29-08-2013,38.7909
30-08-2013,38.875
31-08-2013,38.9945
01-09-2013,39.0216
02-09-2013,39.0303
03-09-2013,39.0634
04-09-2013,38.9518
05-09-2013,38.9168
06-09-2013,38.8765
07-09-2013,38.9361
08-09-2013,38.9505
09-09-2013,38.8896
10-09-2013,38.8389
11-09-2013,38.7709
12-09-2013,39.02
13-09-2013,38.921
14-09-2013,38.8989
15-09-2013,38.8452
16-09-2013,38.8022
17-09-2013,38.9645
18-09-2013,38.9363
19-09-2013,39.0064
20-09-2013,38.8771
21-09-2013,38.7954
22-09-2013,38.9625
23-09-2013,38.9031
24-09-2013,38.9801
25-09-2013,38.9187
26-09-2013,38.9893
27-09-2013,38.9325
28-09-2013,38.8658
29-09-2013,38.8309
30-09-2013,39.1115
01-10-2013,39.3118
02-10-2013,39.4255
03-10-2013,39.4898
05-10-2013,39.1969
06-10-2013,39.0376
07-10-2013,39.3438
08-10-2013,39.0347
09-10-2013,39.1152
10-10-2013,39.1583
11-10-2013,39.3497
12-10-2013,39.1207
13-10-2013,39.228
14-10-2013,39.1765
15-10-2013,39.1052
16-10-2013,39.1632
17-10-2013,39.0593
18-10-2013,38.9465
19-10-2013,38.7189
20-10-2013,38.4985
21-10-2013,38.9505
22-10-2013,39.364
23-10-2013,39.3654
24-10-2013,39.3435
25-10-2013,39.3574
26-10-2013,39.1968
27-10-2013,39.7341
28-10-2013,39.9147
29-10-2013,39.6799
30-10-2013,39.5889
31-10-2013,39.4615
01-11-2013,39.4098
02-11-2013,39.324
03-11-2013,39.2713
04-11-2013,39.3612
05-11-2013,39.4206
06-11-2013,39.2138
07-11-2013,39.0454
08-11-2013,38.8385
09-11-2013,38.6205
10-11-2013,38.3665
11-11-2013,38.34
12-11-2013,38.0075
13-11-2013,37.728
14-11-2013,37.5386
15-11-2013,37.4296
16-11-2013,37.7056
17-11-2013,37.273
18-11-2013,37.496
19-11-2013,37.0737
20-11-2013,36.9236
21-11-2013,37.5926
22-11-2013,37.8156
23-11-2013,37.7433
24-11-2013,37.9161
25-11-2013,37.9157
26-11-2013,38.0246
27-11-2013,37.8978
28-11-2013,37.4758
29-11-2013,37.6618
30-11-2013,37.712
01-12-2013,37.7763
02-12-2013,37.8494
03-12-2013,37.7077
04-12-2013,37.8633
05-12-2013,37.9043
06-12-2013,37.6153
07-12-2013,38.1086
08-12-2013,37.8591
09-12-2013,37.742
10-12-2013,37.7526
11-12-2013,37.8434
12-12-2013,37.9524
13-12-2013,37.9812
14-12-2013,37.7409
15-12-2013,37.7669
16-12-2013,37.6809
17-12-2013,37.6131
18-12-2013,37.8387
19-12-2013,37.6565
20-12-2013,37.6395
21-12-2013,37.7202
22-12-2013,37.7521
23-12-2013,37.6517
24-12-2013,37.6157
25-12-2013,37.6466
26-12-2013,37.5596
27-12-2013,37.6479
28-12-2013,37.6099
29-12-2013,37.649
30-12-2013,37.5891
31-12-2013,37.7784
01-01-2014,37.7533
02-01-2014,37.6964
03-01-2014,37.9503
04-01-2014,38.005
05-01-2014,37.8158
06-01-2014,37.833
07-01-2014,37.7786
08-01-2014,37.7131
09-01-2014,37.695
10-01-2014,37.9701
11-01-2014,37.9219
12-01-2014,37.8595
13-01-2014,37.6092
14-01-2014,37.5162
15-01-2014,37.6165
16-01-2014,37.5371
